scope,observed_tier,patch,role,item_id,item_name,games,wins,losses,win_rate,holder_count,pick_rate,pick_rate_denominator,avg_final_slot,min_games_applied
overall,MIXED,15.16,UTILITY,6653,ライアンドリーの仮面,17,4,13,0.23529411764705882,17,0.1574074074074074,108,2.411764705882353,15
overall,MIXED,16.2,BOTTOM,1036,ロング ソード,17,4,13,0.23529411764705882,17,0.11971830985915492,142,4.0588235294117645,15
overall,MIXED,15.19,JUNGLE,3158,アイオニア ブーツ,17,3,14,0.17647058823529413,17,0.0735930735930736,231,2.6470588235294117,15
overall,MIXED,16.5,JUNGLE,6672,クラーケン スレイヤー,17,3,14,0.17647058823529413,17,0.10493827160493827,162,1.411764705882353,15
overall,MIXED,15.13,JUNGLE,2021,トンネル掘り,17,3,14,0.17647058823529413,17,0.08854166666666667,192,2.3529411764705883,15
overall,MIXED,16.10,ALL,3113,エーテル ウィスプ,17,2,15,0.11764705882352941,17,0.015315315315315315,1110,1.6470588235294117,15
overall,MIXED,15.1,MIDDLE,3020,ソーサラー シューズ,17,2,15,0.11764705882352941,17,0.4594594594594595,37,2.3529411764705883,15
overall,MIXED,16.8,JUNGLE,6653,ライアンドリーの仮面,16,14,2,0.875,16,0.11428571428571428,140,1.6875,15
overall,MIXED,15.16,BOTTOM,3172,ガンメタル ブーツ,16,13,3,0.8125,16,0.14953271028037382,107,2.1875,15
overall,MIXED,15.23,ALL,3036,ドミニク リガード,16,13,3,0.8125,16,0.027586206896551724,580,2.5,15
overall,MIXED,15.23,ALL,3072,ブラッドサースター,16,13,3,0.8125,16,0.027586206896551724,580,2.125,15
overall,MIXED,15.23,BOTTOM,3072,ブラッドサースター,16,13,3,0.8125,16,0.13793103448275862,116,2.125,15
overall,MIXED,16.13,TOP,3033,モータル リマインダー,16,13,3,0.8125,16,0.0243161094224924,658,3.25,15
overall,MIXED,15.14,ALL,3085,ルナーン ハリケーン,16,13,3,0.8125,16,0.034782608695652174,460,3.0625,15
overall,MIXED,15.14,BOTTOM,3085,ルナーン ハリケーン,16,13,3,0.8125,16,0.17391304347826086,92,3.0625,15
overall,MIXED,15.14,ALL,3171,真紅のアイオニア ブーツ,16,13,3,0.8125,16,0.034782608695652174,460,2.8125,15
overall,MIXED,16.15,JUNGLE,2502,終わりなき絶望,16,13,3,0.8125,16,0.01937046004842615,826,1.5625,15
overall,MIXED,16.13,JUNGLE,6662,アイスボーン ガントレット,16,12,4,0.75,16,0.0243161094224924,658,1.0625,15
overall,MIXED,16.5,JUNGLE,3075,ソーンメイル,16,12,4,0.75,16,0.09876543209876543,162,2.25,15
overall,MIXED,15.23,ALL,3173,チェインレースド クラッシャー,16,12,4,0.75,16,0.027586206896551724,580,1.75,15
overall,MIXED,15.24,JUNGLE,3173,チェインレースド クラッシャー,16,12,4,0.75,16,0.04678362573099415,342,2.0,15
overall,MIXED,15.9,ALL,2021,トンネル掘り,16,12,4,0.75,16,0.037209302325581395,430,3.5625,15
overall,MIXED,15.13,MIDDLE,3006,バーサーカー ブーツ,16,12,4,0.75,16,0.08376963350785341,191,2.0625,15
overall,MIXED,16.7,ALL,3042,ムラマナ,16,12,4,0.75,16,0.02077922077922078,770,1.5625,15
overall,MIXED,15.18,TOP,6653,ライアンドリーの仮面,16,12,4,0.75,16,0.12307692307692308,130,2.75,15
overall,MIXED,15.8,TOP,3153,ルインドキング ブレード,16,12,4,0.75,16,0.12307692307692308,130,1.3125,15
overall,MIXED,14.21,ALL,3070,女神の涙,16,12,4,0.75,16,0.05714285714285714,280,2.0,15
overall,MIXED,16.12,ALL,6696,アクシオム アーク,16,11,5,0.6875,16,0.017977528089887642,890,2.5625,15
overall,MIXED,16.3,TOP,3364,オラクル レンズ,16,11,5,0.6875,16,0.09090909090909091,176,6.0,15
overall,MIXED,16.15,JUNGLE,3068,サンファイア イージス,16,11,5,0.6875,16,0.01937046004842615,826,2.125,15
overall,MIXED,16.7,MIDDLE,2420,シーカー アームガード,16,11,5,0.6875,16,0.1038961038961039,154,2.125,15
overall,MIXED,15.9,BOTTOM,3009,スイフトネス ブーツ,16,11,5,0.6875,16,0.18604651162790697,86,2.375,15
overall,MIXED,15.24,JUNGLE,2019,スチール シジル,16,11,5,0.6875,16,0.04678362573099415,342,3.1875,15
overall,MIXED,16.8,ALL,4646,ストームサージ,16,11,5,0.6875,16,0.022857142857142857,700,2.375,15
overall,MIXED,15.13,ALL,3134,セレイテッド ダーク,16,11,5,0.6875,16,0.016666666666666666,960,2.6875,15
overall,MIXED,15.19,MIDDLE,1054,ドラン シールド,16,11,5,0.6875,16,0.06956521739130435,230,0.6875,15
overall,MIXED,15.18,TOP,1055,ドラン ブレード,16,11,5,0.6875,16,0.12307692307692308,130,1.375,15
overall,MIXED,16.11,ALL,3044,ファージ,16,11,5,0.6875,16,0.013559322033898305,1180,2.9375,15
overall,MIXED,16.17,ALL,3121,フィンブルウィンター,16,11,5,0.6875,16,0.0031746031746031746,5040,2.0,15
overall,MIXED,16.16,ALL,8010,ブラッドレターの呪い,16,11,5,0.6875,16,0.004804804804804805,3330,2.4375,15
overall,MIXED,16.18,UTILITY,3076,ブランブル ベスト,16,11,5,0.6875,16,0.047619047619047616,336,4.125,15
overall,MIXED,16.15,UTILITY,4628,ホライゾン フォーカス,16,11,5,0.6875,16,0.01937046004842615,826,2.375,15
overall,MIXED,15.7,TOP,3111,マーキュリー ブーツ,16,11,5,0.6875,16,0.17391304347826086,92,2.4375,15
overall,MIXED,16.15,UTILITY,3222,ミカエルの祝福,16,11,5,0.6875,16,0.01937046004842615,826,1.375,15
overall,MIXED,15.9,MIDDLE,1058,ムダニ デカイ ロッド,16,11,5,0.6875,16,0.18604651162790697,86,2.6875,15
overall,MIXED,16.4,TOP,6653,ライアンドリーの仮面,16,11,5,0.6875,16,0.1523809523809524,105,2.8125,15
overall,MIXED,16.13,TOP,3089,ラバドン デスキャップ,16,11,5,0.6875,16,0.0243161094224924,658,3.3125,15
overall,MIXED,14.19,BOTTOM,3094,ラピッド ファイアキャノン,16,11,5,0.6875,16,0.19047619047619047,84,3.0,15
overall,MIXED,15.10,ALL,3085,ルナーン ハリケーン,16,11,5,0.6875,16,0.02318840579710145,690,2.75,15
overall,MIXED,14.22,ALL,1052,増魔の書,16,11,5,0.6875,16,0.05517241379310345,290,3.5625,15
overall,MIXED,15.10,ALL,3147,悲愴な仮面,16,11,5,0.6875,16,0.02318840579710145,690,3.375,15
overall,MIXED,15.22,ALL,2502,終わりなき絶望,16,11,5,0.6875,16,0.024242424242424242,660,2.3125,15
overall,MIXED,15.13,TOP,3174,装甲強化の進撃,16,11,5,0.6875,16,0.08333333333333333,192,2.5,15
overall,MIXED,16.12,UTILITY,3109,騎士の誓い,16,11,5,0.6875,16,0.0898876404494382,178,2.625,15
overall,MIXED,14.19,ALL,2503,黒炎のトーチ,16,11,5,0.6875,16,0.0380952380952381,420,1.4375,15
overall,MIXED,16.4,BOTTOM,1038,B. F. ソード,16,10,6,0.625,16,0.1509433962264151,106,4.3125,15
overall,MIXED,16.18,TOP,3158,アイオニア ブーツ,16,10,6,0.625,16,0.047619047619047616,336,2.875,15
overall,MIXED,15.19,TOP,6662,アイスボーン ガントレット,16,10,6,0.625,16,0.06986899563318777,229,2.625,15
overall,MIXED,16.7,ALL,6673,イモータル シールドボウ,16,10,6,0.625,16,0.02077922077922078,770,2.5,15
overall,MIXED,16.8,ALL,6673,イモータル シールドボウ,16,10,6,0.625,16,0.022857142857142857,700,2.75,15
overall,MIXED,16.5,UTILITY,1029,クロース アーマー,16,10,6,0.625,16,0.09876543209876543,162,4.375,15
overall,MIXED,16.13,JUNGLE,3124,グインソー レイジブレード,16,10,6,0.625,16,0.0243161094224924,658,0.875,15
overall,MIXED,16.12,ALL,3008,グラトナス ブーツ,16,10,6,0.625,16,0.017977528089887642,890,1.8125,15
overall,MIXED,16.14,TOP,3008,グラトナス ブーツ,16,10,6,0.625,16,0.022988505747126436,696,2.625,15
overall,MIXED,16.15,MIDDLE,3133,コールフィールド ウォーハンマー,16,10,6,0.625,16,0.01937046004842615,826,3.75,15
overall,MIXED,16.16,MIDDLE,2019,スチール シジル,16,10,6,0.625,16,0.024024024024024024,666,4.5625,15
overall,MIXED,15.13,TOP,3053,ステラックの篭手,16,10,6,0.625,16,0.08333333333333333,192,1.6875,15
overall,MIXED,15.7,ALL,3053,ステラックの篭手,16,10,6,0.625,16,0.034782608695652174,460,1.875,15
overall,MIXED,15.17,UTILITY,3340,ステルス ワード,16,10,6,0.625,16,0.09937888198757763,161,6.0,15
overall,MIXED,16.5,UTILITY,3340,ステルス ワード,16,10,6,0.625,16,0.09876543209876543,162,6.0,15
overall,MIXED,14.24,ALL,6631,ストライドブレイカー,16,10,6,0.625,16,0.064,250,0.875,15
overall,MIXED,14.19,ALL,4646,ストームサージ,16,10,6,0.625,16,0.0380952380952381,420,2.0,15
overall,MIXED,15.24,TOP,3065,スピリット ビサージュ,16,10,6,0.625,16,0.04678362573099415,342,3.1875,15
overall,MIXED,15.21,ALL,1082,ダーク シール,16,10,6,0.625,16,0.02711864406779661,590,2.5625,15
overall,MIXED,16.6,JUNGLE,6333,デス ダンス,16,10,6,0.625,16,0.10526315789473684,152,3.125,15
overall,MIXED,16.6,TOP,3078,トリニティ フォース,16,10,6,0.625,16,0.10526315789473684,152,2.1875,15
overall,MIXED,15.15,ALL,2021,トンネル掘り,16,10,6,0.625,16,0.03902439024390244,410,2.8125,15
overall,MIXED,15.7,ALL,3036,ドミニク リガード,16,10,6,0.625,16,0.034782608695652174,460,2.6875,15
overall,MIXED,15.20,ALL,3870,ドリーム メーカー,16,10,6,0.625,16,0.024242424242424242,660,0.375,15
overall,MIXED,15.20,UTILITY,3870,ドリーム メーカー,16,10,6,0.625,16,0.12121212121212122,132,0.375,15
overall,MIXED,15.20,ALL,3115,ナッシャー トゥース,16,10,6,0.625,16,0.024242424242424242,660,2.3125,15
overall,MIXED,15.24,JUNGLE,3115,ナッシャー トゥース,16,10,6,0.625,16,0.04678362573099415,342,1.375,15
overall,MIXED,16.15,UTILITY,1057,ネガトロン クローク,16,10,6,0.625,16,0.01937046004842615,826,3.9375,15
overall,MIXED,16.1,ALL,3006,バーサーカー ブーツ,16,10,6,0.625,16,0.02077922077922078,770,2.0625,15
overall,MIXED,16.16,JUNGLE,3363,ファーサイト オルタレーション,16,10,6,0.625,16,0.024024024024024024,666,6.0,15
overall,MIXED,16.11,ALL,3110,フローズン ハート,16,10,6,0.625,16,0.013559322033898305,1180,3.0,15
overall,MIXED,16.7,ALL,3110,フローズン ハート,16,10,6,0.625,16,0.02077922077922078,770,2.8125,15
overall,MIXED,16.17,UTILITY,1026,ブラスティング ワンド,16,10,6,0.625,16,0.015873015873015872,1008,4.25,15
overall,MIXED,15.2,TOP,3071,ブラック クリーバー,16,10,6,0.625,16,0.17391304347826086,92,2.3125,15
overall,MIXED,16.17,BOTTOM,3071,ブラック クリーバー,16,10,6,0.625,16,0.015873015873015872,1008,1.9375,15
overall,MIXED,16.2,JUNGLE,3071,ブラック クリーバー,16,10,6,0.625,16,0.11267605633802817,142,0.9375,15
overall,MIXED,16.15,JUNGLE,3076,ブランブル ベスト,16,10,6,0.625,16,0.01937046004842615,826,4.0,15
overall,MIXED,16.15,TOP,6699,ボルテイク サイクロソード,16,10,6,0.625,16,0.01937046004842615,826,1.25,15
overall,MIXED,15.14,MIDDLE,1058,ムダニ デカイ ロッド,16,10,6,0.625,16,0.17391304347826086,92,3.125,15
overall,MIXED,15.16,MIDDLE,1058,ムダニ デカイ ロッド,16,10,6,0.625,16,0.14814814814814814,108,3.3125,15
overall,MIXED,16.6,ALL,6617,ムーンストーンの再生,16,10,6,0.625,16,0.021052631578947368,760,2.625,15
overall,MIXED,16.6,UTILITY,6617,ムーンストーンの再生,16,10,6,0.625,16,0.10596026490066225,151,2.625,15
overall,MIXED,16.1,ALL,3032,ユン・タル ワイルドアロー,16,10,6,0.625,16,0.02077922077922078,770,1.5,15
overall,MIXED,16.17,TOP,3089,ラバドン デスキャップ,16,10,6,0.625,16,0.015873015873015872,1008,3.0625,15
overall,MIXED,16.15,TOP,3143,ランデュイン オーメン,16,10,6,0.625,16,0.01937046004842615,826,0.9375,15
overall,MIXED,16.2,TOP,4633,リフトメーカー,16,10,6,0.625,16,0.11267605633802817,142,2.5625,15
overall,MIXED,16.2,MIDDLE,3116,リーライ クリスタル セプター,16,10,6,0.625,16,0.11267605633802817,142,1.9375,15
overall,MIXED,16.1,ALL,3085,ルナーン ハリケーン,16,10,6,0.625,16,0.02077922077922078,770,2.8125,15
overall,MIXED,16.1,BOTTOM,3085,ルナーン ハリケーン,16,10,6,0.625,16,0.1038961038961039,154,2.8125,15
overall,MIXED,16.9,TOP,1028,ルビー クリスタル,16,10,6,0.625,16,0.10126582278481013,158,3.6875,15
overall,MIXED,15.3,MIDDLE,6655,ルーデン エコー,16,10,6,0.625,16,0.1951219512195122,82,1.875,15
overall,MIXED,16.14,BOTTOM,1053,ヴァンパイア セプター,16,10,6,0.625,16,0.022988505747126436,696,3.875,15
overall,MIXED,16.15,BOTTOM,3135,ヴォイド スタッフ,16,10,6,0.625,16,0.01937046004842615,826,2.125,15
overall,MIXED,16.14,BOTTOM,3144,偵察兵のパチンコ,16,10,6,0.625,16,0.022988505747126436,696,3.125,15
overall,MIXED,16.2,MIDDLE,1052,増魔の書,16,10,6,0.625,16,0.11267605633802817,142,3.0625,15
overall,MIXED,16.3,ALL,6665,変幻自在のジャック＝ショー,16,10,6,0.625,16,0.01818181818181818,880,2.1875,15
overall,MIXED,14.24,ALL,3084,心の鋼,16,10,6,0.625,16,0.064,250,1.875,15
overall,MIXED,16.1,ALL,3084,心の鋼,16,10,6,0.625,16,0.02077922077922078,770,1.1875,15
overall,MIXED,16.13,BOTTOM,2517,終わりなき飢え,16,10,6,0.625,16,0.0243161094224924,658,2.75,15
overall,MIXED,16.13,TOP,4401,自然の力,16,10,6,0.625,16,0.0243161094224924,658,2.5625,15
overall,MIXED,15.7,ALL,2503,黒炎のトーチ,16,10,6,0.625,16,0.034782608695652174,460,2.25,15
overall,MIXED,16.9,UTILITY,2503,黒炎のトーチ,16,10,6,0.625,16,0.10126582278481013,158,2.1875,15
overall,MIXED,15.18,UTILITY,3158,アイオニア ブーツ,16,9,7,0.5625,16,0.12307692307692308,130,2.875,15
overall,MIXED,15.24,MIDDLE,3031,インフィニティ エッジ,16,9,7,0.5625,16,0.04678362573099415,342,2.1875,15
overall,MIXED,15.19,ALL,3105,イージスの盾,16,9,7,0.5625,16,0.01391304347826087,1150,3.5,15
overall,MIXED,15.8,ALL,3123,エクスキューショナー コーリング,16,9,7,0.5625,16,0.024615384615384615,650,3.1875,15
overall,MIXED,15.18,TOP,3364,オラクル レンズ,16,9,7,0.5625,16,0.12307692307692308,130,6.0,15
overall,MIXED,15.23,MIDDLE,3364,オラクル レンズ,16,9,7,0.5625,16,0.13793103448275862,116,6.0,15
overall,MIXED,15.5,JUNGLE,3364,オラクル レンズ,16,9,7,0.5625,16,0.8,20,6.0,15
overall,MIXED,15.22,BOTTOM,3172,ガンメタル ブーツ,16,9,7,0.5625,16,0.12121212121212122,132,2.3125,15
overall,MIXED,15.8,BOTTOM,3172,ガンメタル ブーツ,16,9,7,0.5625,16,0.12307692307692308,130,1.875,15
overall,MIXED,16.6,ALL,3172,ガンメタル ブーツ,16,9,7,0.5625,16,0.021052631578947368,760,2.375,15
overall,MIXED,16.6,MIDDLE,3172,ガンメタル ブーツ,16,9,7,0.5625,16,0.10526315789473684,152,2.375,15
overall,MIXED,16.2,ALL,3026,ガーディアン エンジェル,16,9,7,0.5625,16,0.022535211267605635,710,3.75,15
overall,MIXED,16.6,UTILITY,3067,キンドルジェム,16,9,7,0.5625,16,0.10596026490066225,151,3.625,15
overall,MIXED,15.10,ALL,3124,グインソー レイジブレード,16,9,7,0.5625,16,0.02318840579710145,690,2.5625,15
overall,MIXED,14.21,ALL,3871,ザズ＝ザクのレルムスパイク,16,9,7,0.5625,16,0.05714285714285714,280,0.1875,15
overall,MIXED,14.21,UTILITY,3871,ザズ＝ザクのレルムスパイク,16,9,7,0.5625,16,0.2857142857142857,56,0.1875,15
overall,MIXED,16.3,BOTTOM,3161,ショウジンの矛,16,9,7,0.5625,16,0.09090909090909091,176,2.1875,15
overall,MIXED,16.6,BOTTOM,3161,ショウジンの矛,16,9,7,0.5625,16,0.10526315789473684,152,2.5625,15
overall,MIXED,15.22,ALL,1011,ジャイアント ベルト,16,9,7,0.5625,16,0.024242424242424242,660,3.625,15
overall,MIXED,16.15,JUNGLE,1011,ジャイアント ベルト,16,9,7,0.5625,16,0.01937046004842615,826,3.875,15
overall,MIXED,16.6,UTILITY,3009,スイフトネス ブーツ,16,9,7,0.5625,16,0.10596026490066225,151,2.5625,15
overall,MIXED,15.20,ALL,3053,ステラックの篭手,16,9,7,0.5625,16,0.024242424242424242,660,2.3125,15
overall,MIXED,14.22,JUNGLE,3340,ステルス ワード,16,9,7,0.5625,16,0.27586206896551724,58,6.0,15
overall,MIXED,15.15,ALL,6631,ストライドブレイカー,16,9,7,0.5625,16,0.03902439024390244,410,1.375,15
overall,MIXED,16.18,MIDDLE,4646,ストームサージ,16,9,7,0.5625,16,0.047619047619047616,336,3.375,15
overall,MIXED,15.22,MIDDLE,3040,セラフ エンブレイス,16,9,7,0.5625,16,0.12121212121212122,132,2.125,15
overall,MIXED,16.1,ALL,6694,セリルダの怨恨,16,9,7,0.5625,16,0.02077922077922078,770,2.8125,15
overall,MIXED,16.10,ALL,6694,セリルダの怨恨,16,9,7,0.5625,16,0.014414414414414415,1110,2.5625,15
overall,MIXED,16.10,ALL,3134,セレイテッド ダーク,16,9,7,0.5625,16,0.014414414414414415,1110,3.375,15
overall,MIXED,16.11,ALL,3134,セレイテッド ダーク,16,9,7,0.5625,16,0.013559322033898305,1180,3.3125,15
overall,MIXED,16.8,ALL,3134,セレイテッド ダーク,16,9,7,0.5625,16,0.022857142857142857,700,2.5625,15
overall,MIXED,14.24,ALL,3075,ソーンメイル,16,9,7,0.5625,16,0.064,250,3.0,15
overall,MIXED,16.1,TOP,3075,ソーンメイル,16,9,7,0.5625,16,0.1038961038961039,154,2.3125,15
overall,MIXED,15.23,ALL,6333,デス ダンス,16,9,7,0.5625,16,0.027586206896551724,580,2.6875,15
overall,MIXED,15.1,ALL,3078,トリニティ フォース,16,9,7,0.5625,16,0.08421052631578947,190,1.8125,15
overall,MIXED,15.20,TOP,3078,トリニティ フォース,16,9,7,0.5625,16,0.12121212121212122,132,1.375,15
overall,MIXED,15.23,TOP,3078,トリニティ フォース,16,9,7,0.5625,16,0.13793103448275862,116,1.4375,15
overall,MIXED,16.1,TOP,3078,トリニティ フォース,16,9,7,0.5625,16,0.1038961038961039,154,1.25,15
overall,MIXED,16.17,JUNGLE,1057,ネガトロン クローク,16,9,7,0.5625,16,0.015873015873015872,1008,3.6875,15
overall,MIXED,16.12,ALL,2524,バンドルパイプ,16,9,7,0.5625,16,0.017977528089887642,890,2.625,15
overall,MIXED,16.12,UTILITY,2524,バンドルパイプ,16,9,7,0.5625,16,0.0898876404494382,178,2.625,15
overall,MIXED,14.20,MIDDLE,3006,バーサーカー ブーツ,16,9,7,0.5625,16,0.17391304347826086,92,2.25,15
overall,MIXED,16.5,ALL,3044,ファージ,16,9,7,0.5625,16,0.019753086419753086,810,2.8125,15
overall,MIXED,16.15,UTILITY,3108,フィンディッシュの古書,16,9,7,0.5625,16,0.01937046004842615,826,2.9375,15
overall,MIXED,16.9,ALL,3108,フィンディッシュの古書,16,9,7,0.5625,16,0.020253164556962026,790,3.125,15
overall,MIXED,15.20,TOP,3071,ブラック クリーバー,16,9,7,0.5625,16,0.12121212121212122,132,2.3125,15
overall,MIXED,16.1,TOP,3071,ブラック クリーバー,16,9,7,0.5625,16,0.1038961038961039,154,2.1875,15
overall,MIXED,16.9,TOP,3071,ブラック クリーバー,16,9,7,0.5625,16,0.10126582278481013,158,2.375,15
overall,MIXED,15.8,ALL,3072,ブラッドサースター,16,9,7,0.5625,16,0.024615384615384615,650,1.8125,15
overall,MIXED,15.8,BOTTOM,3072,ブラッドサースター,16,9,7,0.5625,16,0.12307692307692308,130,1.8125,15
overall,MIXED,16.3,ALL,3076,ブランブル ベスト,16,9,7,0.5625,16,0.01818181818181818,880,3.8125,15
overall,MIXED,15.19,MIDDLE,3145,ヘクステック オルタネーター,16,9,7,0.5625,16,0.06956521739130435,230,3.3125,15
overall,MIXED,16.11,MIDDLE,3152,ヘクステック ロケットベルト,16,9,7,0.5625,16,0.06779661016949153,236,0.9375,15
